Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
30.03.2020;Мурманская область;Murmansk region;51.00;2.00;0.00;1.00;5.00;0.00;1.00
30.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;0.00;0.00;0.00;11.00;0.00;1.00
30.03.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;0.00;9.00;0.00;0.00
30.03.2020;Оренбургская область;Orenburg region;56.00;1.00;0.00;0.00;7.00;1.00;0.00
30.03.2020;Пермский край;Perm;59.00;2.00;0.00;0.00;13.00;0.00;0.00
30.03.2020;Псковская область;Pskov region;60.00;3.00;0.00;0.00;9.00;1.00;0.00
30.03.2020;Республика Адыгея;Republic of Adygea;1.00;3.00;0.00;0.00;4.00;0.00;0.00
30.03.2020;Республика Дагестан;The Republic of Dagestan;5.00;3.00;0.00;0.00;4.00;0.00;0.00
30.03.2020;Республика Калмыкия;Republic of Kalmykia;8.00;1.00;0.00;0.00;1.00;0.00;0.00
30.03.2020;Республика Коми;Komi Republic;11.00;15.00;0.00;0.00;22.00;0.00;1.00
30.03.2020;Рязанская область;Ryazan Oblast;62.00;2.00;0.00;0.00;5.00;0.00;0.00
30.03.2020;Санкт-Петербург;St. Petersburg;78.00;8.00;1.00;0.00;50.00;2.00;5.00
30.03.2020;Ставропольский край;Stavropol region;26.00;1.00;0.00;0.00;6.00;0.00;0.00
30.03.2020;Тамбовская область;Tambov Region;68.00;0.00;0.00;0.00;3.00;0.00;2.00
30.03.2020;Тверская область;Tver region;69.00;1.00;0.00;0.00;4.00;0.00;2.00
30.03.2020;Тульская область;Tula region;71.00;1.00;0.00;0.00;12.00;0.00;0.00
30.03.2020;Челябинская область;Chelyabinsk region;74.00;0.00;0.00;0.00;14.00;0.00;0.00
30.03.2020;Ярославская область;Yaroslavl region;76.00;0.00;0.00;1.00;3.00;0.00;1.00
31.03.2020;Алтайский край;Altai region;22.00;1.00;0.00;0.00;2.00;0.00;0.00
31.03.2020;Белгородская область;Belgorod region;31.00;0.00;0.00;1.00;5.00;0.00;1.00
31.03.2020;Владимирская область;Vladimir region;33.00;0.00;1.00;0.00;2.00;1.00;0.00
31.03.2020;Воронежская область;Voronezh region;36.00;2.00;0.00;2.00;8.00;0.00;2.00
31.03.2020;Иркутская область;Irkutsk region;38.00;1.00;0.00;0.00;3.00;0.00;0.00
31.03.2020;Кировская область;Kirov region;43.00;0.00;0.00;1.00;12.00;0.00;3.00
31.03.2020;Костромская область;Kostroma region;44.00;1.00;0.00;0.00;2.00;0.00;0.00
31.03.2020;Краснодарский край;Krasnodar region;23.00;0.00;0.00;1.00;17.00;0.00;2.00
31.03.2020;Красноярский край;Krasnoyarsk region;24.00;0.00;0.00;1.00;14.00;0.00;4.00
31.03.2020;Курганская область;Kurgan region;45.00;0.00;0.00;1.00;1.00;0.00;1.00
31.03.2020;Ленинградская область;Leningrad region;47.00;3.00;0.00;1.00;14.00;0.00;1.00
31.03.2020;Магаданская область;Magadan Region;49.00;1.00;0.00;0.00;1.00;0.00;0.00
31.03.2020;Москва;Moscow;77.00;387.00;3.00;42.00;1613.00;11.00;70.00
31.03.2020;Московская область;Moscow region;50.00;0.00;1.00;0.00;119.00;1.00;14.00
31.03.2020;Мурманская область;Murmansk region;51.00;6.00;0.00;0.00;11.00;0.00;1.00
31.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;1.00;0.00;0.00;12.00;0.00;1.00
31.03.2020;Пензенская область;Penza region;58.00;5.00;1.00;0.00;12.00;1.00;0.00
31.03.2020;Приморский край;Primorsky Krai;25.00;2.00;0.00;1.00;4.00;0.00;1.00
31.03.2020;Псковская область;Pskov region;60.00;0.00;1.00;0.00;9.00;2.00;0.00
31.03.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;2.00;0.00;0.00;7.00;0.00;0.00
31.03.2020;Республика Бурятия;The Republic of Buryatia;3.00;6.00;0.00;0.00;19.00;0.00;0.00
31.03.2020;Республика Дагестан;The Republic of Dagestan;5.00;9.00;0.00;0.00;13.00;0.00;0.00
31.03.2020;Республика Калмыкия;Republic of Kalmykia;8.00;1.00;0.00;0.00;2.00;0.00;0.00
31.03.2020;Республика Крым;Republic of Crimea;82.00;1.00;0.00;0.00;16.00;0.00;0.00
31.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;5.00;0.00;0.00;19.00;0.00;1.00
31.03.2020;Ростовская область;Rostov region;61.00;3.00;0.00;0.00;5.00;0.00;0.00
31.03.2020;Рязанская область;Ryazan Oblast;62.00;0.00;0.00;0.00;5.00;0.00;0.00
31.03.2020;Самарская область;Samara Region;63.00;1.00;0.00;0.00;15.00;0.00;1.00
31.03.2020;Санкт-Петербург;St. Petersburg;78.00;48.00;0.00;2.00;98.00;2.00;7.00
31.03.2020;Свердловская область;Sverdlovsk region;66.00;9.00;0.00;0.00;33.00;0.00;1.00
31.03.2020;Тамбовская область;Tambov Region;68.00;0.00;0.00;0.00;3.00;0.00;1.00
31.03.2020;Тульская область;Tula region;71.00;0.00;0.00;3.00;12.00;0.00;3.00
31.03.2020;Тюменская область;Tyumen region;72.00;2.00;0.00;1.00;6.00;0.00;2.00
31.03.2020;Хабаровский край;Khabarovsk region;27.00;1.00;0.00;0.00;8.00;0.00;0.00
31.03.2020;Челябинская область;Chelyabinsk region;74.00;0.00;0.00;0.00;14.00;0.00;0.00
01.04.2020;Алтайский край;Altai region;22.00;1.00;0.00;0.00;3.00;0.00;0.00
01.04.2020;Брянская область;Bryansk region;32.00;2.00;0.00;0.00;5.00;0.00;0.00
01.04.2020;Владимирская область;Vladimir region;33.00;1.00;0.00;0.00;3.00;1.00;0.00
01.04.2020;Волгоградская область;Volgograd region;34.00;4.00;0.00;0.00;8.00;0.00;0.00
01.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;0.00;9.00;0.00;0.00
01.04.2020;Воронежская область;Voronezh region;36.00;4.00;0.00;0.00;12.00;0.00;2.00
01.04.2020;Ивановская область;Ivanovo region;37.00;2.00;0.00;0.00;11.00;0.00;0.00
01.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;2.00;0.00;0.00;8.00;0.00;0.00
01.04.2020;Калининградская область;Kaliningrad region;39.00;0.00;0.00;3.00;12.00;0.00;5.00
01.04.2020;Костромская область;Kostroma region;44.00;1.00;0.00;0.00;3.00;0.00;0.00
01.04.2020;Краснодарский край;Krasnodar region;23.00;5.00;0.00;1.00;22.00;0.00;3.00
01.04.2020;Красноярский край;Krasnoyarsk region;24.00;6.00;0.00;0.00;20.00;0.00;4.00
01.04.2020;Курская область;Kursk region;46.00;3.00;0.00;0.00;3.00;0.00;0.00
01.04.2020;Ленинградская область;Leningrad region;47.00;6.00;0.00;0.00;20.00;0.00;1.00
01.04.2020;Липецкая область;Lipetsk region;48.00;1.00;0.00;0.00;11.00;0.00;3.00
01.04.2020;Москва;Moscow;77.00;267.00;5.00;45.00;1880.00;16.00;115.00
01.04.2020;Московская область;Moscow region;50.00;15.00;1.00;3.00;134.00;2.00;17.00
01.04.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;2.00;10.00;0.00;2.00
01.04.2020;Омская область;Omsk region;55.00;4.00;0.00;0.00;7.00;0.00;0.00
01.04.2020;Пензенская область;Penza region;58.00;4.00;0.00;0.00;16.00;1.00;0.00
01.04.2020;Пермский край;Perm;59.00;0.00;1.00;0.00;13.00;1.00;0.00
01.04.2020;Приморский край;Primorsky Krai;25.00;1.00;0.00;0.00;5.00;0.00;1.00
01.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;1.00;0.00;1.00;8.00;0.00;1.00
01.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;6.00;0.00;0.00;25.00;0.00;0.00
01.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;2.00;0.00;0.00;15.00;0.00;0.00
01.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;1.00;0.00;0.00;4.00;0.00;0.00
01.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;2.00;0.00;0.00;2.00;0.00;0.00
01.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;0.00;0.00;1.00;19.00;0.00;2.00
01.04.2020;Республика Коми;Komi Republic;11.00;32.00;0.00;0.00;54.00;0.00;1.00
01.04.2020;Рязанская область;Ryazan Oblast;62.00;0.00;0.00;1.00;5.00;0.00;1.00
01.04.2020;Самарская область;Samara Region;63.00;0.00;0.00;1.00;15.00;0.00;2.00
01.04.2020;Санкт-Петербург;St. Petersburg;78.00;27.00;0.00;0.00;125.00;2.00;7.00
01.04.2020;Саратовская область;Saratov region;64.00;11.00;0.00;1.00;15.00;0.00;1.00
01.04.2020;Сахалинская область;Sakhalin region;65.00;1.00;0.00;0.00;5.00;0.00;0.00
01.04.2020;Свердловская область;Sverdlovsk region;66.00;0.00;0.00;7.00;33.00;0.00;8.00
01.04.2020;Ставропольский край;Stavropol region;26.00;4.00;0.00;1.00;10.00;0.00;1.00
01.04.2020;Тамбовская область;Tambov Region;68.00;3.00;0.00;0.00;6.00;0.00;1.00
01.04.2020;Тверская область;Tver region;69.00;1.00;0.00;0.00;5.00;0.00;2.00
01.04.2020;Тульская область;Tula region;71.00;5.00;0.00;0.00;17.00;0.00;3.00
01.04.2020;Удмуртская Республика;Udmurt republic;18.00;0.00;0.00;3.00;4.00;0.00;3.00
01.04.2020;Хабаровский край;Khabarovsk region;27.00;1.00;0.00;0.00;9.00;0.00;0.00
01.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;3.00;0.00;0.00;8.00;0.00;0.00
01.04.2020;Челябинская область;Chelyabinsk region;74.00;6.00;0.00;2.00;20.00;0.00;2.00
01.04.2020;Чеченская Республика;Chechen Republic;95.00;1.00;1.00;0.00;10.00;1.00;0.00
01.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;0.00;0.00;1.00;15.00;0.00;1.00
02.04.2020;Алтайский край;Altai region;22.00;1.00;0.00;0.00;4.00;0.00;0.00
02.04.2020;Белгородская область;Belgorod region;31.00;1.00;0.00;0.00;6.00;0.00;1.00
02.04.2020;Вологодская область;Vologda Region;35.00;3.00;0.00;0.00;12.00;0.00;0.00
02.04.2020;Ивановская область;Ivanovo region;37.00;0.00;0.00;1.00;11.00;0.00;1.00
02.04.2020;Иркутская область;Irkutsk region;38.00;4.00;0.00;0.00;7.00;0.00;0.00
02.04.2020;Калининградская область;Kaliningrad region;39.00;7.00;0.00;0.00;19.00;0.00;5.00
02.04.2020;Калужская область;Kaluga region;40.00;2.00;0.00;1.00;5.00;0.00;1.00
02.04.2020;Кировская область;Kirov region;43.00;0.00;0.00;2.00;12.00;0.00;5.00
02.04.2020;Краснодарский край;Krasnodar region;23.00;0.00;0.00;1.00;22.00;0.00;4.00
02.04.2020;Красноярский край;Krasnoyarsk region;24.00;5.00;0.00;0.00;25.00;0.00;4.00
