Country;City;Date;SI_index
Беларусь;Витебск;23.03.2020;1.70
Беларусь;Витебск;23.04.2020;2.20
Беларусь;Витебск;24.02.2020;1.40
Беларусь;Витебск;24.03.2020;1.60
Беларусь;Витебск;24.04.2020;2.10
Беларусь;Витебск;25.02.2020;1.20
Беларусь;Витебск;25.03.2020;1.60
Беларусь;Витебск;25.04.2020;3.10
Беларусь;Витебск;26.02.2020;1.30
Беларусь;Витебск;26.03.2020;1.50
Беларусь;Витебск;26.04.2020;3.30
Беларусь;Витебск;27.02.2020;1.40
Беларусь;Витебск;27.03.2020;1.50
Беларусь;Витебск;27.04.2020;3.30
Беларусь;Витебск;28.02.2020;1.30
Беларусь;Витебск;28.03.2020;2.70
Беларусь;Витебск;29.02.2020;2.80
Беларусь;Витебск;29.03.2020;3.40
Беларусь;Витебск;30.03.2020;2.10
Беларусь;Витебск;31.03.2020;2.20
Беларусь;Гомель;01.03.2020;3.30
Беларусь;Гомель;01.04.2020;1.90
Беларусь;Гомель;02.03.2020;1.40
Беларусь;Гомель;02.04.2020;2.00
Беларусь;Гомель;03.03.2020;1.30
Беларусь;Гомель;03.04.2020;2.10
Беларусь;Гомель;04.03.2020;1.20
Беларусь;Гомель;04.04.2020;2.80
Беларусь;Гомель;05.03.2020;1.10
Беларусь;Гомель;05.04.2020;3.60
Беларусь;Гомель;06.03.2020;1.30
Беларусь;Гомель;06.04.2020;2.10
Беларусь;Гомель;07.03.2020;2.60
Беларусь;Гомель;07.04.2020;2.00
Беларусь;Гомель;08.03.2020;2.90
Беларусь;Гомель;08.04.2020;2.00
Беларусь;Гомель;09.03.2020;1.40
Беларусь;Гомель;09.04.2020;2.00
Беларусь;Гомель;10.03.2020;1.20
Беларусь;Гомель;10.04.2020;2.10
Беларусь;Гомель;11.03.2020;1.30
Беларусь;Гомель;11.04.2020;3.30
Беларусь;Гомель;12.03.2020;1.20
Беларусь;Гомель;12.04.2020;3.60
Беларусь;Гомель;13.03.2020;1.20
Беларусь;Гомель;13.04.2020;2.00
Беларусь;Гомель;14.03.2020;2.90
Беларусь;Гомель;14.04.2020;2.10
Беларусь;Гомель;15.03.2020;3.50
Беларусь;Гомель;15.04.2020;2.10
Беларусь;Гомель;16.03.2020;1.40
Беларусь;Гомель;16.04.2020;2.20
Беларусь;Гомель;17.03.2020;1.40
Беларусь;Гомель;17.04.2020;2.20
Беларусь;Гомель;18.03.2020;1.30
Беларусь;Гомель;18.04.2020;3.50
Беларусь;Гомель;19.03.2020;1.30
Беларусь;Гомель;19.04.2020;3.80
Беларусь;Гомель;20.03.2020;1.40
Беларусь;Гомель;20.04.2020;2.20
Беларусь;Гомель;21.03.2020;2.90
Беларусь;Гомель;21.04.2020;2.00
Беларусь;Гомель;22.03.2020;3.60
Беларусь;Гомель;22.04.2020;1.90
Беларусь;Гомель;23.02.2020;3.20
Беларусь;Гомель;23.03.2020;1.60
Беларусь;Гомель;23.04.2020;1.80
Беларусь;Гомель;24.02.2020;1.50
Беларусь;Гомель;24.03.2020;1.60
Беларусь;Гомель;24.04.2020;1.80
Беларусь;Гомель;25.02.2020;1.30
Беларусь;Гомель;25.03.2020;1.50
Беларусь;Гомель;25.04.2020;2.80
Беларусь;Гомель;26.02.2020;1.40
Беларусь;Гомель;26.03.2020;1.50
Беларусь;Гомель;26.04.2020;3.30
Беларусь;Гомель;27.02.2020;1.30
Беларусь;Гомель;27.03.2020;1.50
Беларусь;Гомель;27.04.2020;3.20
Беларусь;Гомель;28.02.2020;1.30
Беларусь;Гомель;28.03.2020;2.80
Беларусь;Гомель;29.02.2020;2.70
Беларусь;Гомель;29.03.2020;3.20
Беларусь;Гомель;30.03.2020;1.90
Беларусь;Гомель;31.03.2020;1.90
Беларусь;Гродно;01.03.2020;3.30
Беларусь;Гродно;01.04.2020;2.00
Беларусь;Гродно;02.03.2020;1.20
Беларусь;Гродно;02.04.2020;2.00
Беларусь;Гродно;03.03.2020;1.10
Беларусь;Гродно;03.04.2020;2.10
Беларусь;Гродно;04.03.2020;1.10
Беларусь;Гродно;04.04.2020;2.80
Беларусь;Гродно;05.03.2020;1.00
Беларусь;Гродно;05.04.2020;3.60
Беларусь;Гродно;06.03.2020;1.20
Беларусь;Гродно;06.04.2020;2.00
Беларусь;Гродно;07.03.2020;2.60
Беларусь;Гродно;07.04.2020;1.90
Беларусь;Гродно;08.03.2020;3.00
Беларусь;Гродно;08.04.2020;1.90
Беларусь;Гродно;09.03.2020;1.30
Беларусь;Гродно;09.04.2020;2.00
Беларусь;Гродно;10.03.2020;1.10
Беларусь;Гродно;10.04.2020;2.00
Беларусь;Гродно;11.03.2020;1.30
Беларусь;Гродно;11.04.2020;3.20
Беларусь;Гродно;12.03.2020;1.20
Беларусь;Гродно;12.04.2020;3.60
Беларусь;Гродно;13.03.2020;1.10
Беларусь;Гродно;13.04.2020;2.30
Беларусь;Гродно;14.03.2020;3.00
Беларусь;Гродно;14.04.2020;2.10
Беларусь;Гродно;15.03.2020;3.40
Беларусь;Гродно;15.04.2020;2.30
Беларусь;Гродно;16.03.2020;1.30
Беларусь;Гродно;16.04.2020;2.20
Беларусь;Гродно;17.03.2020;1.20
Беларусь;Гродно;17.04.2020;2.10
Беларусь;Гродно;18.03.2020;1.30
Беларусь;Гродно;18.04.2020;3.30
Беларусь;Гродно;19.03.2020;1.30
Беларусь;Гродно;19.04.2020;3.80
Беларусь;Гродно;20.03.2020;1.30
Беларусь;Гродно;20.04.2020;2.10
Беларусь;Гродно;21.03.2020;3.00
Беларусь;Гродно;21.04.2020;2.00
Беларусь;Гродно;22.03.2020;3.50
Беларусь;Гродно;22.04.2020;1.90
Беларусь;Гродно;23.02.2020;3.20
Беларусь;Гродно;23.03.2020;1.50
Беларусь;Гродно;23.04.2020;1.90
Беларусь;Гродно;24.02.2020;1.30
Беларусь;Гродно;24.03.2020;1.40
Беларусь;Гродно;24.04.2020;1.90
Беларусь;Гродно;25.02.2020;1.20
Беларусь;Гродно;25.03.2020;1.40
Беларусь;Гродно;25.04.2020;2.90
Беларусь;Гродно;26.02.2020;1.10
Беларусь;Гродно;26.03.2020;1.40
Беларусь;Гродно;26.04.2020;3.50
Беларусь;Гродно;27.02.2020;1.30
Беларусь;Гродно;27.03.2020;1.50
Беларусь;Гродно;27.04.2020;3.20
Беларусь;Гродно;28.02.2020;1.20
Беларусь;Гродно;28.03.2020;2.80
Беларусь;Гродно;29.02.2020;2.70
Беларусь;Гродно;29.03.2020;3.50
Беларусь;Гродно;30.03.2020;1.80
Беларусь;Гродно;31.03.2020;1.80
Беларусь;Жлобин;01.03.2020;3.50
Беларусь;Жлобин;01.04.2020;2.50
Беларусь;Жлобин;02.03.2020;2.10
Беларусь;Жлобин;02.04.2020;2.60
Беларусь;Жлобин;03.03.2020;1.90
Беларусь;Жлобин;03.04.2020;2.60
Беларусь;Жлобин;04.03.2020;1.80
Беларусь;Жлобин;04.04.2020;2.90
Беларусь;Жлобин;05.03.2020;1.80
Беларусь;Жлобин;05.04.2020;3.70
Беларусь;Жлобин;06.03.2020;1.90
Беларусь;Жлобин;06.04.2020;2.60
Беларусь;Жлобин;07.03.2020;2.80
Беларусь;Жлобин;07.04.2020;2.50
Беларусь;Жлобин;08.03.2020;3.00
Беларусь;Жлобин;08.04.2020;2.50
Беларусь;Жлобин;09.03.2020;2.10
Беларусь;Жлобин;09.04.2020;2.50
Беларусь;Жлобин;10.03.2020;1.90
Беларусь;Жлобин;10.04.2020;2.50
Беларусь;Жлобин;11.03.2020;1.90
Беларусь;Жлобин;11.04.2020;3.30
Беларусь;Жлобин;12.03.2020;1.90
Беларусь;Жлобин;12.04.2020;3.60
Беларусь;Жлобин;13.03.2020;2.00
Беларусь;Жлобин;13.04.2020;2.50
Беларусь;Жлобин;14.03.2020;3.00
Беларусь;Жлобин;14.04.2020;2.50
Беларусь;Жлобин;15.03.2020;3.50
Беларусь;Жлобин;15.04.2020;2.50
Беларусь;Жлобин;16.03.2020;2.10
Беларусь;Жлобин;16.04.2020;2.60
Беларусь;Жлобин;17.03.2020;2.00
Беларусь;Жлобин;17.04.2020;2.50
Беларусь;Жлобин;18.03.2020;1.90
Беларусь;Жлобин;18.04.2020;3.40
Беларусь;Жлобин;19.03.2020;1.90
Беларусь;Жлобин;19.04.2020;3.70
Беларусь;Жлобин;20.03.2020;1.90
Беларусь;Жлобин;20.04.2020;2.60
Беларусь;Жлобин;21.03.2020;3.00
Беларусь;Жлобин;21.04.2020;2.40
Беларусь;Жлобин;22.03.2020;3.60
Беларусь;Жлобин;22.04.2020;2.30
Беларусь;Жлобин;23.02.2020;3.30
Беларусь;Жлобин;23.03.2020;2.30
Беларусь;Жлобин;23.04.2020;2.20
Беларусь;Жлобин;24.02.2020;2.10
Беларусь;Жлобин;24.03.2020;2.10
Беларусь;Жлобин;24.04.2020;2.10
Беларусь;Жлобин;25.02.2020;1.90
Беларусь;Жлобин;25.03.2020;2.00
Беларусь;Жлобин;25.04.2020;2.80
Беларусь;Жлобин;26.02.2020;2.00
Беларусь;Жлобин;26.03.2020;2.00
Беларусь;Жлобин;26.04.2020;3.20
Беларусь;Жлобин;27.02.2020;2.00
Беларусь;Жлобин;27.03.2020;2.00
Беларусь;Жлобин;27.04.2020;3.30
Беларусь;Жлобин;28.02.2020;2.00
Беларусь;Жлобин;28.03.2020;2.80
Беларусь;Жлобин;29.02.2020;3.00
Беларусь;Жлобин;29.03.2020;3.20
Беларусь;Жлобин;30.03.2020;2.60
Беларусь;Жлобин;31.03.2020;2.50
Беларусь;Жодино;01.03.2020;3.50
Беларусь;Жодино;01.04.2020;2.20
Беларусь;Жодино;02.03.2020;1.70
Беларусь;Жодино;02.04.2020;2.20
Беларусь;Жодино;03.03.2020;1.50
Беларусь;Жодино;03.04.2020;2.30
Беларусь;Жодино;04.03.2020;1.50
Беларусь;Жодино;04.04.2020;3.20
Беларусь;Жодино;05.03.2020;1.60
Беларусь;Жодино;05.04.2020;3.70
Беларусь;Жодино;06.03.2020;1.50
Беларусь;Жодино;06.04.2020;2.10
Беларусь;Жодино;07.03.2020;2.60
Беларусь;Жодино;07.04.2020;2.00
Беларусь;Жодино;08.03.2020;2.90
Беларусь;Жодино;08.04.2020;2.00
Беларусь;Жодино;09.03.2020;1.70
Беларусь;Жодино;09.04.2020;2.10
Беларусь;Жодино;10.03.2020;1.40
Беларусь;Жодино;10.04.2020;2.10
Беларусь;Жодино;11.03.2020;1.50
Беларусь;Жодино;11.04.2020;3.30
Беларусь;Жодино;12.03.2020;1.50
Беларусь;Жодино;12.04.2020;3.80
Беларусь;Жодино;13.03.2020;1.50
Беларусь;Жодино;13.04.2020;2.20
Беларусь;Жодино;14.03.2020;3.00
Беларусь;Жодино;14.04.2020;2.10
Беларусь;Жодино;15.03.2020;3.40
Беларусь;Жодино;15.04.2020;2.30
Беларусь;Жодино;16.03.2020;1.60
Беларусь;Жодино;16.04.2020;2.30
Беларусь;Жодино;17.03.2020;1.60
Беларусь;Жодино;17.04.2020;2.20
Беларусь;Жодино;18.03.2020;1.60
Беларусь;Жодино;18.04.2020;3.50
Беларусь;Жодино;19.03.2020;1.60
Беларусь;Жодино;19.04.2020;3.80
Беларусь;Жодино;20.03.2020;1.40
Беларусь;Жодино;20.04.2020;2.30
Беларусь;Жодино;21.03.2020;3.10
Беларусь;Жодино;21.04.2020;2.10
Беларусь;Жодино;22.03.2020;3.60
Беларусь;Жодино;22.04.2020;2.10
Беларусь;Жодино;23.02.2020;3.30
Беларусь;Жодино;23.03.2020;1.80
Беларусь;Жодино;23.04.2020;2.10
Беларусь;Жодино;24.02.2020;1.80
Беларусь;Жодино;24.03.2020;1.70
Беларусь;Жодино;24.04.2020;2.10
Беларусь;Жодино;25.02.2020;1.60
Беларусь;Жодино;25.03.2020;1.60
Беларусь;Жодино;25.04.2020;3.10
Беларусь;Жодино;26.02.2020;1.50
Беларусь;Жодино;26.03.2020;1.60
Беларусь;Жодино;26.04.2020;3.50
Беларусь;Жодино;27.02.2020;1.60
Беларусь;Жодино;27.03.2020;1.60
Беларусь;Жодино;27.04.2020;3.40
Беларусь;Жодино;28.02.2020;1.60
Беларусь;Жодино;28.03.2020;2.70
Беларусь;Жодино;29.02.2020;3.00
Беларусь;Жодино;29.03.2020;3.30
Беларусь;Жодино;30.03.2020;2.10
Беларусь;Жодино;31.03.2020;2.00
Беларусь;Лида;01.03.2020;3.50
Беларусь;Лида;01.04.2020;2.30
Беларусь;Лида;02.03.2020;1.60
Беларусь;Лида;02.04.2020;2.30
Беларусь;Лида;03.03.2020;1.50
Беларусь;Лида;03.04.2020;2.40
Беларусь;Лида;04.03.2020;1.60
Беларусь;Лида;04.04.2020;2.90
Беларусь;Лида;05.03.2020;1.50
Беларусь;Лида;05.04.2020;3.70
Беларусь;Лида;06.03.2020;1.40
Беларусь;Лида;06.04.2020;2.30
Беларусь;Лида;07.03.2020;2.70
Беларусь;Лида;07.04.2020;2.20
Беларусь;Лида;08.03.2020;3.20
Беларусь;Лида;08.04.2020;2.20
Беларусь;Лида;09.03.2020;1.70
Беларусь;Лида;09.04.2020;2.20
Беларусь;Лида;10.03.2020;1.50
Беларусь;Лида;10.04.2020;2.20
Беларусь;Лида;11.03.2020;1.60
Беларусь;Лида;11.04.2020;3.30
Беларусь;Лида;12.03.2020;1.60
Беларусь;Лида;12.04.2020;3.50
Беларусь;Лида;13.03.2020;1.50
Беларусь;Лида;13.04.2020;2.50
Беларусь;Лида;14.03.2020;3.10
Беларусь;Лида;14.04.2020;2.30
Беларусь;Лида;15.03.2020;3.30
Беларусь;Лида;15.04.2020;2.50
Беларусь;Лида;16.03.2020;1.60
Беларусь;Лида;16.04.2020;2.40
Беларусь;Лида;17.03.2020;1.50
Беларусь;Лида;17.04.2020;2.40
Беларусь;Лида;18.03.2020;1.50
Беларусь;Лида;18.04.2020;3.30
Беларусь;Лида;19.03.2020;1.50
Беларусь;Лида;19.04.2020;3.70
Беларусь;Лида;20.03.2020;1.50
Беларусь;Лида;20.04.2020;2.30
Беларусь;Лида;21.03.2020;2.90
Беларусь;Лида;21.04.2020;2.10
Беларусь;Лида;22.03.2020;3.50
Беларусь;Лида;22.04.2020;2.10
Беларусь;Лида;23.02.2020;3.40
Беларусь;Лида;23.03.2020;1.70
Беларусь;Лида;23.04.2020;2.10
